season,week,celebrity_name,judge_percent,judge_rank,eliminated_this_week,rule_type,baseline_share,min_feasible_share,max_feasible_share
9,2,Mya,0.092,1,0,S3-27_percent,0.07380770456099625,0.0,1.0
9,2,Donny Osmond,0.085,3,0,S3-27_percent,0.07380761163399756,0.0,1.0
9,2,Debi Mazar,0.071,4,0,S3-27_percent,0.06707745034831536,1.0264152371012201e-17,1.0
9,2,Mark Dacascos,0.071,4,0,S3-27_percent,0.07208809967071715,0.0,1.0
9,2,Natalie Coughlin,0.071,4,0,S3-27_percent,0.07170354863881226,0.0,0.999999999999998
9,2,Joanna Krupa,0.068,7,0,S3-27_percent,0.07293601399639825,0.0,0.9999999999999998
9,2,Michael Irvin,0.068,7,0,S3-27_percent,0.07263415558252166,9.427618048192368e-17,0.9999999999999996
9,2,Chuck Liddell,0.065,9,0,S3-27_percent,0.07090247400907786,0.0,0.9999999999999983
9,2,Kelly Osbourne,0.065,9,0,S3-27_percent,0.07380773180447796,1.942890293094024e-16,1.0
9,2,Louie Vito,0.065,9,0,S3-27_percent,0.07175511532154485,0.0,1.0
9,2,Melissa Joan Hart,0.065,9,0,S3-27_percent,0.07168171880051866,0.0,0.9999999999999982
9,2,Kathy Ireland,0.061,13,1,S3-27_percent,0.06727868824692605,0.0,0.08185714285714321
9,2,Tom DeLay,0.061,13,0,S3-27_percent,0.06777375562879015,9.618980547599308e-17,0.9999999999999988
9,3,Mya,0.105,1,0,S3-27_percent,0.08132392370085806,1.0284865968288468e-17,0.9880000000000002
9,3,Natalie Coughlin,0.101,2,0,S3-27_percent,0.07685379087112826,0.0,0.9880000000000001
9,3,Joanna Krupa,0.089,3,0,S3-27_percent,0.07947821607396865,8.39320760352327e-16,0.9879999999999995
9,3,Aaron Carter,0.081,4,0,S3-27_percent,0.07907478356241586,1.6653345369377348e-16,0.9879999999999987
9,3,Donny Osmond,0.081,4,0,S3-27_percent,0.08132390846636296,3.7470027081099033e-16,0.9880000000000002
9,3,Kelly Osbourne,0.078,6,0,S3-27_percent,0.08132396029779346,0.0,0.9880000000000018
9,3,Louie Vito,0.078,6,0,S3-27_percent,0.07696435629128236,2.4663766758497977e-16,0.9879999999999981
9,3,Melissa Joan Hart,0.074,8,0,S3-27_percent,0.07680730604774316,0.0,0.9880000000000007
9,3,Mark Dacascos,0.07,9,0,S3-27_percent,0.07767456497333115,3.957175214959627e-17,0.9880000000000001
9,3,Chuck Liddell,0.066,10,0,S3-27_percent,0.07513833541028035,3.946495907847236e-16,0.9879999999999989
9,3,Debi Mazar,0.066,10,1,S3-27_percent,0.06683732781135594,0.0,0.09591666666666676
9,3,Tom DeLay,0.058,12,1,S3-27_percent,0.06836219868212394,1.4854347188604626e-16,0.10324999999999988
9,3,Michael Irvin,0.054,13,0,S3-27_percent,0.07883732781135595,0.012000000000000227,0.9999999999999993
9,4,Melissa Joan Hart,0.116,1,0,S3-27_percent,0.08716850285993094,2.435582253531773e-16,0.9919999999999997
9,4,Mya,0.116,1,0,S3-27_percent,0.09693273500976195,0.0,0.9920000000000027
9,4,Joanna Krupa,0.107,3,0,S3-27_percent,0.09296506140384535,0.0,0.9919999999999987
9,4,Donny Osmond,0.099,4,0,S3-27_percent,0.09693268929797844,0.0,0.991999999999998
9,4,Natalie Coughlin,0.099,4,0,S3-27_percent,0.08726971045214164,0.0,0.9919999999999964
9,4,Kelly Osbourne,0.095,6,0,S3-27_percent,0.09693272477267884,0.0,0.9920000000000023
9,4,Mark Dacascos,0.091,7,0,S3-27_percent,0.08905794680258254,1.1005434529466034e-16,0.9919999999999979
9,4,Aaron Carter,0.074,8,0,S3-27_percent,0.09209389622685824,0.0,0.9920000000000015
9,4,Chuck Liddell,0.07,9,1,S3-27_percent,0.08351137546823455,0.0,0.11172727272727263
9,4,Louie Vito,0.066,10,0,S3-27_percent,0.08751137546823454,0.003999999999999606,0.9959999999999998
9,4,Michael Irvin,0.066,10,0,S3-27_percent,0.08962398223775295,0.004000000000000189,0.9959999999999984
9,5,Donny Osmond,0.12,1,0,S3-27_percent,0.11110889188686246,1.942890293094024e-16,0.9959999999999996
9,5,Mya,0.112,2,0,S3-27_percent,0.11110889540653605,0.0,0.9959999999999957
9,5,Mark Dacascos,0.107,3,0,S3-27_percent,0.09477222388566546,1.957666656006976e-16,0.9959999999999986
9,5,Aaron Carter,0.099,4,0,S3-27_percent,0.10111996853568185,0.0,0.996
9,5,Joanna Krupa,0.099,4,0,S3-27_percent,0.10292970068615055,1.782367683473848e-16,0.9960000000000027
9,5,Kelly Osbourne,0.099,4,0,S3-27_percent,0.11110890519477676,1.8648522127227592e-16,0.9960000000000013
9,5,Melissa Joan Hart,0.095,7,0,S3-27_percent,0.09078841908662405,2.394573552286187e-16,0.9960000000000016
9,5,Louie Vito,0.091,8,0,S3-27_percent,0.09100230045328725,0.0,0.9959999999999969
9,5,Natalie Coughlin,0.091,8,1,S3-27_percent,0.09100230045328725,6.825244629969734e-17,0.10899999999999993
9,5,Michael Irvin,0.087,10,0,S3-27_percent,0.09505839441112836,0.004000000000000605,1.0
9,6,Joanna Krupa,0.138,1,0,S3-27_percent,0.11525497907250304,0.0,0.9930000000000008
9,6,Mya,0.127,2,0,S3-27_percent,0.13146894921703195,8.847089727481716e-16,0.9929999999999992
9,6,Aaron Carter,0.127,3,0,S3-27_percent,0.11161978289610924,2.220446049250313e-16,0.9930000000000014
9,6,Mark Dacascos,0.123,4,0,S3-27_percent,0.09871860272419143,0.0,0.9929999999999993
9,6,Donny Osmond,0.119,5,0,S3-27_percent,0.13146900745374795,2.914335439641036e-16,0.9929999999999974
9,6,Kelly Osbourne,0.096,6,0,S3-27_percent,0.13146892152791725,0.0,0.9930000000000002
9,6,Louie Vito,0.092,7,1,S3-27_percent,0.09063099375391173,1.8041501359916809e-16,0.14637500000000014
9,6,Melissa Joan Hart,0.092,8,1,S3-27_percent,0.09049317439748862,0.0,0.146375000000001
9,6,Michael Irvin,0.085,9,0,S3-27_percent,0.09887558895709883,0.006999999999999923,0.9999999999999952
9,7,Joanna Krupa,0.157,1,0,S3-27_percent,0.13996920901687085,0.0,0.9999999999999969
9,7,Aaron Carter,0.151,2,0,S3-27_percent,0.13290599177996695,2.220446049250313e-16,1.0
9,7,Donny Osmond,0.148,3,0,S3-27_percent,0.17079915064247458,0.0,1.0
9,7,Kelly Osbourne,0.148,3,0,S3-27_percent,0.17079901675604459,2.26148106180389e-16,0.9999999999999994
9,7,Mya,0.14,5,0,S3-27_percent,0.17079904708224047,4.163336342344337e-16,0.9999999999999925
9,7,Michael Irvin,0.134,6,1,S3-27_percent,0.10741738141172294,2.477488267050341e-17,0.17900000000000213
9,7,Mark Dacascos,0.123,7,1,S3-27_percent,0.10731020331067964,8.361927895646644e-17,0.1881666666666667
9,8,Mya,0.225,1,0,S3-27_percent,0.22477561119233125,2.853343467558807e-17,1.0
9,8,Joanna Krupa,0.198,2,0,S3-27_percent,0.16937666883859753,2.914335439641036e-16,1.0
9,8,Kelly Osbourne,0.195,3,0,S3-27_percent,0.22477560413675046,0.0,1.0
9,8,Aaron Carter,0.191,4,1,S3-27_percent,0.15629638113455083,3.608224830031759e-16,0.2090000000000002
9,8,Donny Osmond,0.191,4,0,S3-27_percent,0.22477573469776996,1.3877787807814457e-16,0.9999999999999993
9,9,Mya,0.272,1,0,S3-27_percent,0.27352917170843966,2.3314683517128287e-15,0.9689999999999994
9,9,Joanna Krupa,0.253,2,1,S3-27_percent,0.17941230581128112,0.0,0.2470000000000004
9,9,Kelly Osbourne,0.244,3,0,S3-27_percent,0.27352919898719297,0.008999999999999897,0.9779999999999972
9,9,Donny Osmond,0.231,4,0,S3-27_percent,0.27352932349308634,0.022000000000000575,0.9910000000000008
9,10,Donny Osmond,0.351,1,0,S3-27_percent,0.3333334099722249,0.0,1.0
9,10,Mya,0.343,2,0,S3-27_percent,0.33333328069275137,0.0,1.0
9,10,Kelly Osbourne,0.306,3,0,S3-27_percent,0.33333330933502386,0.0,1.0
10,1,Nicole Scherzinger,0.12,1,0,S3-27_percent,0.09297950286287415,0.0,0.9999999999999998
10,1,Evan Lysacek,0.11,2,0,S3-27_percent,0.09297947175025105,0.0,0.9999999999999998
10,1,Erin Andrews,0.1,3,0,S3-27_percent,0.09297955795063706,0.0,0.9999999999999969
10,1,Pamela Anderson,0.1,3,0,S3-27_percent,0.09164116804968486,0.0,0.9999999999999859
10,1,Jake Pavelka,0.096,5,0,S3-27_percent,0.09127460294361846,0.0,0.9999999999999998
10,1,Chad Ochocinco,0.086,6,0,S3-27_percent,0.09209582020024916,6.703575726560247e-17,1.0
10,1,Niecy Nash,0.086,6,0,S3-27_percent,0.09190028696349335,0.0,0.9999999999999993
10,1,Shannen Doherty,0.086,6,0,S3-27_percent,0.07538341345410984,1.162619972608814e-16,1.0
10,1,Kate Gosselin,0.077,9,0,S3-27_percent,0.09072665262899665,0.0,1.0
10,1,Aiden Turner,0.072,10,0,S3-27_percent,0.08986436068232216,2.220446049250313e-16,0.9999999999999986
10,1,Buzz Aldrin,0.067,11,0,S3-27_percent,0.09817516251376325,0.0,1.0
10,2,Nicole Scherzinger,0.127,1,0,S3-27_percent,0.09419882375476155,0.0,0.918000000000002
10,2,Evan Lysacek,0.109,2,0,S3-27_percent,0.09419883357009644,0.0,0.9179999999999975
10,2,Erin Andrews,0.105,3,0,S3-27_percent,0.09419887007780534,0.0,0.9179999999999996
10,2,Pamela Anderson,0.1,4,0,S3-27_percent,0.09213556956826374,1.799481299134328e-16,0.9180000000000007
10,2,Niecy Nash,0.095,5,0,S3-27_percent,0.09253589199318245,9.744085330281695e-17,0.9180000000000001
10,2,Jake Pavelka,0.091,6,0,S3-27_percent,0.09156861991344015,0.0,0.9180000000000004
10,2,Shannen Doherty,0.091,6,1,S3-27_percent,0.06611316932446593,0.0,0.0908181818181818
10,2,Aiden Turner,0.086,8,0,S3-27_percent,0.08937981520592854,0.004999999999999935,0.9229999999999949
10,2,Chad Ochocinco,0.073,9,0,S3-27_percent,0.09283765700357414,0.017999999999999912,0.9359999999999995
10,2,Kate Gosselin,0.068,10,0,S3-27_percent,0.09071958026401575,0.0229999999999998,0.9409999999999987
10,2,Buzz Aldrin,0.055,11,0,S3-27_percent,0.10211316932446594,0.036000000000000504,0.9540000000000004
10,3,Evan Lysacek,0.128,1,0,S3-27_percent,0.10345732424562015,8.554421131862969e-17,0.9999999999999991
10,3,Erin Andrews,0.113,2,0,S3-27_percent,0.10345733010366606,8.070800971982095e-16,0.999999999999998
10,3,Nicole Scherzinger,0.113,2,0,S3-27_percent,0.10345728418309395,0.0,0.9999999999999994
10,3,Jake Pavelka,0.103,4,0,S3-27_percent,0.09848580939139015,5.964221554790382e-17,0.9999999999999987
10,3,Niecy Nash,0.103,4,0,S3-27_percent,0.10032006029578695,0.0,1.0
10,3,Pamela Anderson,0.103,4,0,S3-27_percent,0.09956179984829526,0.0,0.9999999999999996
10,3,Aiden Turner,0.099,7,0,S3-27_percent,0.09430875869303916,0.0,1.0
10,3,Chad Ochocinco,0.099,7,0,S3-27_percent,0.10089082199942336,1.1102230246251565e-16,0.999999999999994
10,3,Kate Gosselin,0.074,9,0,S3-27_percent,0.09686990556995466,0.0,1.0
10,3,Buzz Aldrin,0.064,10,1,S3-27_percent,0.09919090566973035,0.0,0.13590000000000058
10,4,Evan Lysacek,0.14,1,0,S3-27_percent,0.11774372716216727,0.0,0.996999999999999
10,4,Nicole Scherzinger,0.135,2,0,S3-27_percent,0.11774366454952997,1.156488193100267e-16,0.9969999999999991
10,4,Pamela Anderson,0.127,3,0,S3-27_percent,0.11009692256589895,0.0,0.9969999999999934
10,4,Chad Ochocinco,0.119,4,0,S3-27_percent,0.11271587722754987,0.0,0.997000000000004
10,4,Erin Andrews,0.105,5,0,S3-27_percent,0.11774371605444117,0.0,0.9970000000000008
10,4,Jake Pavelka,0.102,6,0,S3-27_percent,0.10796859489722295,1.3415586238546122e-16,0.9969999999999979
10,4,Niecy Nash,0.097,7,0,S3-27_percent,0.11159245912162295,0.0,0.9969999999999999
10,4,Aiden Turner,0.089,8,1,S3-27_percent,0.09963640557803906,5.828670879282072e-16,0.13322222222222244
10,4,Kate Gosselin,0.086,9,0,S3-27_percent,0.10475863284352785,0.0029999999999999263,0.9999999999999972
10,5,Nicole Scherzinger,0.168,1,0,S3-27_percent,0.13505150762800294,1.249000902703301e-16,0.9999999999999978
10,5,Evan Lysacek,0.156,2,0,S3-27_percent,0.13505158750087756,0.0,0.9999999999999987
10,5,Jake Pavelka,0.133,3,0,S3-27_percent,0.11613931502016546,0.0,1.0
10,5,Erin Andrews,0.127,4,0,S3-27_percent,0.13505154446340825,7.181755190543981e-16,1.0
10,5,Pamela Anderson,0.121,5,0,S3-27_percent,0.12029600051284525,0.0,0.9999999999999973
10,5,Chad Ochocinco,0.104,6,0,S3-27_percent,0.12538036363676835,0.0,0.9999999999999954
10,5,Niecy Nash,0.104,6,0,S3-27_percent,0.12320346864059316,1.249000902703301e-16,0.9999999999999998
10,5,Kate Gosselin,0.087,8,1,S3-27_percent,0.10982621259733906,0.0,0.16299999999999953
10,6,Nicole Scherzinger,0.172,1,0,S3-27_percent,0.15762965548888205,0.0,1.0
10,6,Erin Andrews,0.163,2,0,S3-27_percent,0.15762964976310126,4.926614671774132e-16,0.9999999999999991
10,6,Chad Ochocinco,0.148,3,0,S3-27_percent,0.13959992041349406,0.0,0.9999999999999989
10,6,Pamela Anderson,0.144,4,0,S3-27_percent,0.12998030203946595,0.0,1.0
10,6,Evan Lysacek,0.129,5,0,S3-27_percent,0.15762970187613434,7.740441083785218e-17,0.9999999999999984
10,6,Niecy Nash,0.124,6,0,S3-27_percent,0.13549378158252284,0.0,1.0
10,6,Jake Pavelka,0.12,7,1,S3-27_percent,0.12203698883639964,1.1680706261905383e-16,0.16571428571428545
10,7,Evan Lysacek,0.174,1,0,S3-27_percent,0.18710634713221913,2.163652328949836e-17,0.993999999999998
10,7,Nicole Scherzinger,0.174,1,0,S3-27_percent,0.18710634211912472,2.673171224080634e-16,0.9940000000000004
10,7,Chad Ochocinco,0.167,3,0,S3-27_percent,0.15464462337510101,0.0,0.9940000000000005
10,7,Erin Andrews,0.164,4,0,S3-27_percent,0.18710632030683003,5.273559366969494e-16,0.9940000000000029
10,7,Pamela Anderson,0.164,4,1,S3-27_percent,0.13691987865505903,0.0,0.16949999999999993
10,7,Niecy Nash,0.158,6,0,S3-27_percent,0.14711648841166602,0.005999999999999923,1.0
10,8,Nicole Scherzinger,0.233,1,0,S3-27_percent,0.22525752107215347,0.0,0.9999999999999996
10,8,Erin Andrews,0.209,2,0,S3-27_percent,0.22525748870475276,0.0,1.0
10,8,Evan Lysacek,0.209,2,0,S3-27_percent,0.22525747361002485,0.0,1.0
10,8,Chad Ochocinco,0.178,4,0,S3-27_percent,0.16883644719089283,0.0,1.0
10,8,Niecy Nash,0.17,5,1,S3-27_percent,0.15539106942217612,0.0,0.2297999999999996
10,9,Evan Lysacek,0.261,1,0,S3-27_percent,0.27369895103662284,6.661338147750939e-16,0.9999999999999969
10,9,Nicole Scherzinger,0.261,1,0,S3-27_percent,0.27369906949269496,3.07084823548844e-16,1.0
10,9,Erin Andrews,0.248,3,0,S3-27_percent,0.27369902311441746,0.0,0.9999999999999986
10,9,Chad Ochocinco,0.23,4,1,S3-27_percent,0.17890295635626471,8.326672684688674e-17,0.27000000000000013
10,10,Nicole Scherzinger,0.348,1,0,S3-27_percent,0.3333333892011429,0.0,0.9999999999999996
10,10,Erin Andrews,0.327,2,0,S3-27_percent,0.3333333528751871,1.6653345369377348e-16,0.9999999999999962
10,10,Evan Lysacek,0.325,3,0,S3-27_percent,0.3333332579236699,1.8318679906315083e-15,1.0
11,1,Jennifer Grey,0.106,1,0,S3-27_percent,0.08615677657395239,1.1800595886668264e-15,0.9999999999999972
11,1,Brandy,0.101,2,0,S3-27_percent,0.08530732853468846,4.163336342344337e-16,1.0
11,1,Kyle Massey,0.101,2,0,S3-27_percent,0.08615693219241449,7.961270002901335e-18,0.9999999999999966
11,1,Rick Fox,0.097,4,0,S3-27_percent,0.08486221162386115,0.0,0.9999999999999987
11,1,Audrina Patridge,0.084,5,0,S3-27_percent,0.08369371036695131,6.800116025829084e-16,0.9999999999999986
11,1,Kurt Warner,0.084,5,0,S3-27_percent,0.0858802063074367,9.5192233093789e-17,1.0
11,1,Bristol Palin,0.079,7,0,S3-27_percent,0.08615662142147976,9.741966714417621e-18,0.999999999999998
11,1,Florence Henderson,0.079,7,0,S3-27_percent,0.08396557572018766,1.3877787807814457e-17,0.99999999999999
11,1,Michael Bolton,0.07,9,0,S3-27_percent,0.07927696642452457,1.0053348728549587e-16,1.0
11,1,David Hasselhoff,0.066,10,1,S3-27_percent,0.07363873419647537,2.2759301891035448e-17,0.10058333333333375
11,1,Margaret Cho,0.066,10,0,S3-27_percent,0.08176411816991992,0.0,0.999999999999999
11,1,The Situation,0.066,10,0,S3-27_percent,0.08314081846810803,5.334866912129223e-27,0.9999999999999953
11,2,Jennifer Grey,0.109,1,0,S3-27_percent,0.09400654865390976,0.0,1.0
11,2,Audrina Patridge,0.104,2,0,S3-27_percent,0.09009343748059451,0.0,0.9999999999999983
11,2,Bristol Palin,0.1,3,0,S3-27_percent,0.09400645848338524,2.0638117097932825e-18,1.0
11,2,Kyle Massey,0.1,3,0,S3-27_percent,0.0940065528476303,4.0838438705398845e-17,0.999999999999998
11,2,Brandy,0.095,5,0,S3-27_percent,0.09266223196008477,2.203098814490545e-16,0.9999999999999983
11,2,Kurt Warner,0.095,5,0,S3-27_percent,0.093569506437589,0.0,0.9999999999999996
11,2,Rick Fox,0.095,5,0,S3-27_percent,0.09195501102093558,0.0,0.9999999999999969
11,2,Florence Henderson,0.086,8,0,S3-27_percent,0.09052754927357042,0.0,1.0
11,2,Margaret Cho,0.081,9,0,S3-27_percent,0.08699772855548901,2.649841615043662e-17,1.0
11,2,The Situation,0.081,9,0,S3-27_percent,0.08920904541591033,2.248201624865942e-15,0.9999999999999999
11,2,Michael Bolton,0.054,11,1,S3-27_percent,0.08296592987090101,0.0,0.12781818181818158
11,3,Audrina Patridge,0.118,1,0,S3-27_percent,0.09692471607534814,0.0,0.9999999999999973
11,3,Brandy,0.109,2,0,S3-27_percent,0.1018547323231102,2.654126918244515e-16,0.9999999999999982
11,3,Jennifer Grey,0.109,2,0,S3-27_percent,0.10441397209810625,9.442567570763345e-17,0.9999999999999996
11,3,Rick Fox,0.109,2,0,S3-27_percent,0.10050261492738691,6.938893903907228e-17,1.0
11,3,Kurt Warner,0.104,5,0,S3-27_percent,0.10358317839408059,1.0962519207080504e-17,0.9999999999999996
11,3,Kyle Massey,0.104,5,0,S3-27_percent,0.10441414529247461,6.5280505810613886e-18,0.9999999999999991
11,3,Florence Henderson,0.09,7,0,S3-27_percent,0.09776173593699612,3.30267874871643e-17,0.999999999999999
11,3,The Situation,0.09,7,0,S3-27_percent,0.0952158438600805,0.0,1.0
11,3,Bristol Palin,0.086,9,0,S3-27_percent,0.10441396792718503,0.0,0.9999999999999987
11,3,Margaret Cho,0.081,10,1,S3-27_percent,0.09091509316523161,3.183004277896153e-17,0.11900000000000008
11,4,Jennifer Grey,0.156,1,0,S3-27_percent,0.11782571345467087,1.0622981947682291e-16,0.9999999999999978
11,4,Brandy,0.134,2,0,S3-27_percent,0.11281108097473404,0.0,0.9999999999999994
11,4,Audrina Patridge,0.128,3,0,S3-27_percent,0.10303906594331454,0.0,1.0
11,4,Kyle Massey,0.112,4,0,S3-27_percent,0.11782565836896326,7.09343004977688e-17,1.0
11,4,Rick Fox,0.109,5,0,S3-27_percent,0.11014543563103223,0.0,0.9999999999999962
11,4,Florence Henderson,0.098,6,0,S3-27_percent,0.10470884254419345,8.943855720106256e-17,0.999999999999997
11,4,Kurt Warner,0.095,7,0,S3-27_percent,0.11620210482935316,6.648039884744259e-17,1.0
11,4,Bristol Palin,0.089,8,0,S3-27_percent,0.11782574500097985,8.635465441869449e-17,0.999999999999998
11,4,The Situation,0.078,9,1,S3-27_percent,0.09961635325275857,1.6807958980980074e-16,0.14411111111111105
11,5,Brandy,0.148,1,0,S3-27_percent,0.1255863701067914,0.0,0.979000000000001
11,5,Jennifer Grey,0.137,2,0,S3-27_percent,0.13523071764289993,9.71445146547012e-17,0.9790000000000004
11,5,Kurt Warner,0.132,3,0,S3-27_percent,0.13212031505513266,0.0,0.9790000000000023
11,5,Rick Fox,0.132,3,0,S3-27_percent,0.12041140736522477,0.0,0.9790000000000015
11,5,Audrina Patridge,0.126,5,0,S3-27_percent,0.10644173401748433,4.579669976578771e-16,0.9790000000000034
11,5,Florence Henderson,0.115,6,1,S3-27_percent,0.109747908624505,0.0,0.1348750000000001
11,5,Kyle Massey,0.11,7,0,S3-27_percent,0.13523072464189242,0.0050000000000002265,0.9839999999999994
11,5,Bristol Palin,0.099,8,0,S3-27_percent,0.13523082254606947,0.01600000000000022,0.9950000000000021
11,6,Brandy,0.174,1,0,S3-27_percent,0.1400632871203608,3.885780586188048e-16,0.8960000000000031
11,6,Audrina Patridge,0.155,2,1,S3-27_percent,0.10327608799198992,0.0,0.13071428571428592
11,6,Rick Fox,0.145,3,0,S3-27_percent,0.13027493607675045,0.009999999999999955,0.9060000000000026
11,6,Kyle Massey,0.145,4,0,S3-27_percent,0.15803647671839285,0.010000000000000111,0.9060000000000012
11,6,Jennifer Grey,0.14,5,0,S3-27_percent,0.15803654012603358,0.0149999999999998,0.9110000000000007
11,6,Bristol Palin,0.135,6,0,S3-27_percent,0.15803658397448248,0.01999999999999965,0.9159999999999984
11,6,Kurt Warner,0.106,7,0,S3-27_percent,0.1522760879919899,0.04899999999999974,0.9449999999999972
11,7,Brandy,0.175,1,0,S3-27_percent,0.15312542336056792,0.0,0.9870000000000007
11,7,Jennifer Grey,0.175,1,0,S3-27_percent,0.18546389329518057,0.0,0.9870000000000023
11,7,Kurt Warner,0.168,3,0,S3-27_percent,0.15538192636591153,4.664470939100538e-18,0.9869999999999978
11,7,Rick Fox,0.165,4,1,S3-27_percent,0.1351009624904695,7.749827822536287e-16,0.16833333333333342
11,7,Kyle Massey,0.161,5,0,S3-27_percent,0.18546390450276698,0.00400000000000017,0.9910000000000025
11,7,Bristol Palin,0.156,6,0,S3-27_percent,0.1854638899851035,0.008999999999999439,0.9960000000000024
11,8,Brandy,0.215,1,0,S3-27_percent,0.16762342325736035,0.0,0.995999999999997
11,8,Jennifer Grey,0.215,1,0,S3-27_percent,0.22390731366699793,1.3278473908044236e-16,0.9959999999999989
11,8,Kyle Massey,0.211,3,0,S3-27_percent,0.22390716699186455,1.942890293094024e-16,0.9959999999999991
11,8,Kurt Warner,0.181,4,1,S3-27_percent,0.1606549221035766,0.0,0.21879999999999933
11,8,Bristol Palin,0.177,5,0,S3-27_percent,0.22390717398020055,0.004000000000001128,0.9999999999999976
11,9,Jennifer Grey,0.263,1,0,S3-27_percent,0.27367616943107376,0.0,0.9819999999999998
11,9,Kyle Massey,0.254,2,0,S3-27_percent,0.27367621372336626,0.0,0.9819999999999982
11,9,Brandy,0.25,3,1,S3-27_percent,0.17897145864829628,2.7755575615628914e-17,0.2497499999999998
11,9,Bristol Palin,0.232,4,0,S3-27_percent,0.27367615819726365,0.018000000000000127,1.0
11,10,Jennifer Grey,0.361,1,0,S3-27_percent,0.33333337927680706,7.771561172376096e-16,1.0
11,10,Kyle Massey,0.329,2,0,S3-27_percent,0.3333333351935371,0.0,0.9999999999999982
11,10,Bristol Palin,0.309,3,0,S3-27_percent,0.3333332855296559,1.1102230246251565e-16,0.9999999999999984
12,1,Ralph Macchio,0.116,1,0,S3-27_percent,0.09211400059016404,0.0,1.0
12,1,Kirstie Alley,0.111,2,0,S3-27_percent,0.09293289603778204,7.006511419390101e-17,0.9999999999999953
12,1,Chelsea Kane,0.101,3,0,S3-27_percent,0.09293270047154745,2.3592239273284576e-16,0.999999999999996
12,1,Hines Ward,0.101,3,0,S3-27_percent,0.09293292610833814,0.0,0.9999999999999998
12,1,Chris Jericho,0.092,5,0,S3-27_percent,0.09122207436552114,7.268491364342822e-16,0.999999999999998
12,1,Romeo,0.092,5,0,S3-27_percent,0.09177924740926305,0.0,1.0
12,1,Kendra Wilkinson,0.087,7,0,S3-27_percent,0.09193315899043424,2.5141804588790127e-16,0.9999999999999971
12,1,Petra Nemcova,0.087,7,0,S3-27_percent,0.09067005335564174,2.0389777147036995e-16,1.0
12,1,Sugar Ray Leonard,0.082,9,0,S3-27_percent,0.08938413061950384,0.0,0.9999999999999984
12,1,Wendy Williams,0.068,10,0,S3-27_percent,0.08835704490290615,8.850377267752762e-17,1.0
12,1,Mike Catherwood,0.063,11,0,S3-27_percent,0.08574176714889824,2.8047670215676157e-11,0.9999999999999983
12,2,Chris Jericho,0.106,1,0,S3-27_percent,0.09140807256821036,0.0,1.0
12,2,Hines Ward,0.106,1,0,S3-27_percent,0.09404807419636285,0.0,1.0
12,2,Romeo,0.106,1,0,S3-27_percent,0.09226958340416616,1.7957356065382227e-17,1.0
12,2,Ralph Macchio,0.097,4,0,S3-27_percent,0.09278655725252996,0.0,0.9999999999999998
12,2,Kirstie Alley,0.093,5,0,S3-27_percent,0.09404814996126866,0.0,1.0
12,2,Kendra Wilkinson,0.088,6,0,S3-27_percent,0.09250800597695606,0.0,1.0
12,2,Chelsea Kane,0.083,7,0,S3-27_percent,0.09404804023419346,0.0,1.0
12,2,Petra Nemcova,0.083,7,0,S3-27_percent,0.09055259718200506,0.0,1.0
12,2,Mike Catherwood,0.079,9,1,S3-27_percent,0.08283013939176334,0.0,0.10272727272727265
12,2,Sugar Ray Leonard,0.079,9,0,S3-27_percent,0.08855277285643826,4.5080565648724117e-17,0.9999999999999983
12,2,Wendy Williams,0.079,9,0,S3-27_percent,0.08694800697610584,6.645146288837567e-17,1.0
12,3,Hines Ward,0.117,1,0,S3-27_percent,0.10442583223652795,0.0,1.0
12,3,Petra Nemcova,0.117,1,0,S3-27_percent,0.09780383184852655,4.317291679483297e-17,1.0
12,3,Chelsea Kane,0.107,3,0,S3-27_percent,0.10442600981755774,0.0,0.9999999999999966
12,3,Kendra Wilkinson,0.107,3,0,S3-27_percent,0.10152013592780045,0.0,0.9999999999999989
12,3,Chris Jericho,0.098,5,0,S3-27_percent,0.09943295244146884,3.2612801348363973e-16,1.0
12,3,Kirstie Alley,0.098,5,0,S3-27_percent,0.10442613601509894,1.1160219912338022e-16,0.9999999999999992
12,3,Ralph Macchio,0.098,5,0,S3-27_percent,0.10204634800912495,0.0,0.9999999999999977
12,3,Romeo,0.093,8,0,S3-27_percent,0.10106791525672575,1.135833417223266e-16,0.9999999999999988
12,3,Sugar Ray Leonard,0.093,8,0,S3-27_percent,0.09397360808175174,4.403180439256844e-17,0.9999999999999991
12,3,Wendy Williams,0.07,10,1,S3-27_percent,0.09087723036541714,0.0,0.12980000000000025
12,4,Chelsea Kane,0.126,1,0,S3-27_percent,0.11782324216027874,0.0,0.9849999999999955
12,4,Hines Ward,0.121,2,0,S3-27_percent,0.11782273050521905,1.341556677603468e-16,0.9849999999999997
12,4,Ralph Macchio,0.121,2,0,S3-27_percent,0.11317282269331694,0.0,0.9850000000000033
12,4,Chris Jericho,0.112,4,0,S3-27_percent,0.10802727752928463,6.019490461639521e-16,0.985
12,4,Petra Nemcova,0.112,4,0,S3-27_percent,0.10479837469709564,0.0,0.9849999999999997
12,4,Romeo,0.112,4,0,S3-27_percent,0.11125096868426224,0.0,0.9849999999999994
12,4,Kirstie Alley,0.107,7,0,S3-27_percent,0.11782327859151734,1.0177477333467031e-16,0.9849999999999968
12,4,Sugar Ray Leonard,0.102,8,1,S3-27_percent,0.09714065256951272,2.914376175980651e-16,0.12022222222222229
