season,week,n_w,omega,tauCJ_rank,tauCF_rank,BI_rank,tauCJ_percent,tauCF_percent,BI_percent,judge_fan_identical
23,7,8,28,0.8587538611150073,0.8153742483272113,-0.021689806393898003,0.7769677791040542,0.8153742483272113,0.019203234611578524,False
23,8,7,21,0.7499999999999999,0.7807200583588265,0.015360029179413315,0.8720815992723808,0.6508140266182865,-0.11063378632704718,False
23,9,6,15,0.592999453328881,0.6900655593423541,0.04853305300673655,0.667124384994991,0.5520524474738834,-0.057535968760553835,False
23,10,5,10,0.4444444444444444,0.31622776601683794,-0.06410833921380324,0.31622776601683794,0.39999999999999997,0.04188611699158101,False
23,11,4,6,0.5477225575051662,0.5477225575051662,0.0,1.0,0.0,-0.5,False
24,1,12,66,0.8387096774193549,0.6878359394287946,-0.07543686899528013,0.9692233691951196,0.5151515151515151,-0.22703592702180225,False
24,2,12,66,0.7745966692414834,0.7693218186208295,-0.0026374253103269574,0.9596350717327242,0.5737985964123903,-0.19291823766016697,False
24,3,11,55,0.6735753140545634,0.697277051246695,0.011850868596065822,0.9045154217304137,0.4770842982214229,-0.21371556175449538,False
24,4,10,45,0.6137949055234262,0.6444444444444444,0.015324769460509091,0.7356807837947247,0.5393598899705937,-0.09816044691206549,False
24,5,9,36,0.4850712500726659,0.4714045207910316,-0.00683336464081713,0.5294117647058822,0.40016336533252056,-0.06462419968668084,False
24,6,8,28,0.47280542884465016,0.5455447255899809,0.036369648372665375,0.264575131106459,0.7937253933193772,0.2645751311064591,False
24,7,7,21,0.6499999999999999,0.5855400437691199,-0.03222997811543998,0.44999999999999996,0.7807200583588265,0.16536002917941328,False
24,8,5,10,0.6,0.7999999999999999,0.09999999999999998,0.7999999999999999,0.6,-0.09999999999999998,False
24,9,4,6,0.18257418583505539,0.5477225575051662,0.1825741858350554,0.0,0.6666666666666669,0.3333333333333334,False
24,10,3,3,0.33333333333333337,0.33333333333333337,0.0,1.0,-0.33333333333333337,-0.6666666666666667,False
25,1,13,78,0.7115536379418975,0.7273340668525834,0.007890214455342937,0.9595470773272701,0.4576043153224293,-0.2509713810024204,False
25,2,13,78,0.7297963686714448,0.7713901315435238,0.02079688143603947,0.8669749792579445,0.6064642345586981,-0.1302553723496232,False
25,3,11,55,0.773523859256559,0.8601512308077807,0.043313685775610844,0.90267093384844,0.697277051246695,-0.10269694130087248,False
25,4,11,55,0.7100469468046929,0.7706746355884524,0.03031384439187973,0.8253072612498317,0.6482593132545567,-0.0885239739976375,False
25,5,10,45,0.721125263058815,0.7640931774583409,0.021483957199762982,0.9072221051385091,0.5843065474681431,-0.16145777883518297,False
25,6,9,36,0.6087595874350709,0.6479515952918627,0.019596003928395944,0.6957252427829381,0.5352643613280604,-0.08023044072743885,False
25,7,8,28,0.8680790595108567,0.6910233190806425,-0.08852787021510711,0.667124384994991,0.8571428571428571,0.09500923607393302,False
25,8,6,15,0.3580574370197165,0.7877263614433762,0.21483446221182984,0.6900655593423541,0.41403933560541256,-0.1380131118684708,False
25,9,5,10,0.35856858280031806,0.35856858280031806,0.0,0.6,0.0,-0.3,False
25,10,4,6,0.39999999999999997,0.18257418583505539,-0.10871290708247229,1.0,-0.5477225575051662,-0.7738612787525831,False
26,1,10,45,0.8606978946185856,0.8989331499509894,0.019117627666201897,0.8839599998785473,0.8539864924534399,-0.014986753712553702,False
26,2,8,28,0.4618802153517006,0.6182840223353117,0.07820190349180553,0.4618802153517006,0.6182840223353117,0.07820190349180553,False
26,3,6,15,0.8280786712108251,0.8666666666666666,0.01929399772792073,0.9660917830792959,0.7333333333333333,-0.1163792248729813,False
26,4,3,3,0.816496580927726,0.816496580927726,0.0,1.0,0.33333333333333337,-0.3333333333333333,False
27,1,13,78,0.5484084971070817,0.49354811679282445,-0.027430190157128637,0.9108865383319075,0.14381849910133493,-0.38353401961528627,False
27,2,12,66,0.5484584409619376,0.5200882648923051,-0.014185088034816273,0.8529438595319315,0.1818181818181818,-0.3355628388568749,False
27,3,11,55,0.4901960784313725,0.5475598112357868,0.028681866402207157,0.7309043957071792,0.2778254199662385,-0.22653948787047037,False
27,4,10,45,0.4048766819951098,0.39577716760276094,-0.004549757196174425,0.5813953488372093,0.20459830184114206,-0.18839852349803365,False
27,5,9,36,0.5636018619766344,0.5477225575051661,-0.007939652235734174,0.6859943405700353,0.3333333333333333,-0.17633050361835098,False
27,6,9,36,0.6087595874350709,0.7606388292556648,0.07593962091029699,0.6667366910003156,0.7042952122737639,0.018779260636724138,False
27,7,8,28,0.6910233190806424,0.7142857142857142,0.011631197602535892,0.6666666666666666,0.7637626158259734,0.048547974579653375,False
27,8,6,15,0.35714285714285715,0.5520524474738834,0.09745479516551311,0.28571428571428575,0.5520524474738834,0.1331690808797988,False
27,9,4,6,0.39999999999999997,0.18257418583505539,-0.10871290708247229,1.0,-0.5477225575051662,-0.7738612787525831,False
28,1,12,66,0.4444444444444444,0.4497340350259275,0.0026447952907415473,0.8438530156892918,0.04580286124143444,-0.3990250772239287,False
28,2,12,66,0.6334213146261567,0.5929304449793936,-0.020245434823381536,0.8322397195638239,0.338501600193165,-0.24686905968532946,False
28,3,10,45,0.35714285714285715,0.27602622373694163,-0.04055831670295776,0.7909115788387002,-0.17978662999019787,-0.48534910441444906,False
28,4,10,45,0.6432019047938815,0.5683286162253945,-0.03743664428424348,0.5689863003945875,0.6137949055234262,0.02240430256441933,False
28,5,9,36,0.3768511731740914,0.4789207443461594,0.051034785586034,-0.05716619504750294,0.8888888888888888,0.4730275419681959,False
28,6,9,36,0.44940353176388304,-0.24326681639992057,-0.3463351740819018,-0.9692233691951199,0.9574271077563381,0.9633252384757289,False
28,7,8,28,0.5099019513592785,0.3706246583305506,-0.06963864651436397,0.03779644730092272,0.7857142857142856,0.37395891920668145,False
28,8,7,21,0.48795003647426666,0.48795003647426666,0.0,0.4285714285714286,0.5238095238095238,0.047619047619047616,False
28,9,6,15,0.6,0.6,0.0,0.6,0.6,0.0,False
28,10,5,10,0.6666666666666666,0.7378647873726218,0.03559906035297761,0.7378647873726218,0.6,-0.06893239368631093,False
28,11,4,6,0.6666666666666669,0.3333333333333334,-0.1666666666666667,0.6666666666666669,0.3333333333333334,-0.1666666666666667,False
29,1,15,105,0.8088223218897317,0.7612020568998559,-0.023810132494937908,0.9791643818062103,0.5449820181420518,-0.21709118183207926,False
29,2,15,105,0.6861520222961887,0.7026480525229439,0.008248015113377638,0.9422075684480655,0.4140393356054125,-0.2640841164213265,False
29,3,14,91,0.5529411764705883,0.670844483185601,0.05895165335750635,0.9941690465022816,0.18086313768134094,-0.40665295441047034,False
29,4,13,78,0.7687901217927557,0.7975389495619482,0.014374413884596204,0.8371497310106164,0.7013578501792769,-0.06789594041566976,False
29,5,12,66,0.5621826951410451,0.858116330321033,0.14796681758999392,0.8710327732246503,0.5151515151515151,-0.1779406290365676,False
29,6,11,55,0.6227991553292185,0.5636363636363636,-0.02958139584642744,0.6939201375033762,0.5000857559392293,-0.09691719078207345,False
29,7,10,45,0.7242068243779014,0.6292532049656926,-0.047476809706104406,0.6759263694193746,0.6741998624632421,-0.000863253478066206,False
29,8,8,28,0.49065338146265824,0.40006613209931935,-0.04529362468166945,0.1887128390240993,0.6910233190806425,0.2511552400282716,False
29,9,7,21,0.4325904563487001,0.2057377999494559,-0.11342632819962209,0.15018785229652765,0.4285714285714286,0.13919178813745048,False
29,10,6,15,0.592999453328881,0.6900655593423541,0.04853305300673655,0.5188745216627708,0.6900655593423541,0.08559551883979166,False
29,11,4,6,0.5163977794943223,0.18257418583505539,-0.16691179682963347,1.0,-0.7071067811865477,-0.8535533905932738,False
30,1,15,105,0.5687111245916714,0.5463999745756754,-0.01115557500799802,0.32180719468365193,0.7536319825011036,0.21591239390872585,False
30,2,15,105,0.4900245018376531,0.6244571138007717,0.06721630598155931,0.36464264419326764,0.7211538461538463,0.1782556009802893,False
30,3,14,91,0.5030751916896159,0.30699662789849536,-0.09803928189556027,-0.11839502334610974,0.8429094851474698,0.48065225424678976,False
30,4,13,78,0.5360626680525347,0.4564878651922066,-0.03978740143016404,0.22370357628632143,0.6838852006725745,0.23009081219312655,False
30,5,11,55,0.2771609312622936,0.15255401427929477,-0.0623034584914994,-0.45557345160942025,0.759389481241052,0.6074814664252361,False
30,6,10,45,0.3953329688859206,0.5980568180967069,0.10136192460539312,0.2686124597780274,0.6592611948214576,0.19532436752171511,False
30,7,9,36,0.49239912322395957,0.5261367915016469,0.016868834138843686,0.11952286093343935,0.7606388292556648,0.32055798416111275,False
30,8,8,28,0.6928203230275509,0.5455447255899809,-0.07363779871878501,0.264575131106459,0.9285714285714285,0.33199814873248473,False
30,9,6,15,0.5400617248673217,0.5962847939999439,0.028111534566311103,0.0,0.9999999999999999,0.49999999999999994,False
30,10,4,6,0.39999999999999997,0.18257418583505539,-0.10871290708247229,0.19999999999999998,0.18257418583505539,-0.008712907082472299,False
31,1,16,120,0.6783634653712141,0.5485671571703195,-0.0648981541004473,0.8472342769558047,0.37293492699144576,-0.23714967498217945,False
31,2,15,105,0.6501300390130046,0.6184224380292784,-0.01585380049186308,0.739743885453608,0.5435445975108967,-0.09809964397135568,False
31,3,14,91,0.5172413793103448,0.528223277359081,0.005490949024368141,0.4914365949486814,0.5140386797078254,0.011301042379571968,False
31,4,13,78,0.6670526433937293,0.519524333466131,-0.07376415496379912,0.3425943549137658,0.7975389495619482,0.2274722973240912,False
31,5,12,66,0.40625,0.4615930911724977,0.027671545586248847,-0.09302605094190634,0.9313248452425005,0.5121754480922034,False
31,6,10,45,0.37546963074131917,0.4600437062282361,0.04228703774345846,0.14509525002200235,0.6444444444444444,0.249674597211221,False
31,7,9,36,0.43482827673933633,0.4789207443461594,0.02204623380341153,0.5144957554275265,0.3888888888888889,-0.06280343326931878,False
31,8,8,28,0.8894991799933215,0.9285714285714285,0.01953612428905349,0.9058216273156766,0.9092412093166348,0.0017097910004790773,False
31,9,6,15,0.8894991799933215,0.8280786712108251,-0.030710254391248193,1.0,0.6445033866354897,-0.17774830668225516,False
31,10,4,6,0.6708203932499369,0.5477225575051662,-0.06154891787238537,1.0,0.0,-0.5,False
32,1,14,91,0.5680572819973811,0.571886263589597,0.0019144907961079483,0.7358266412690709,0.3666893025074554,-0.18456866938080776,False
32,2,13,78,0.5307227776030219,0.4837531333408539,-0.023484822131083993,0.6672006408545297,0.33333333333333326,-0.1669336537605982,False
32,3,12,66,0.6018050449849287,0.5085133809309825,-0.04664583202697309,0.6929348671835832,0.3692744729379982,-0.1618301971227925,False
32,4,11,55,0.3333974297349128,0.3365809164030446,0.0015917433340658926,0.2136828897185981,0.42599897728156577,0.10615804378148383,False
32,5,10,45,0.456025132744326,0.4889012070387047,0.01643803714718936,0.3912927904356148,0.49441323247304414,0.05156022101871466,False
32,6,9,36,0.4490132550669373,0.20953951903123738,-0.11973686801784995,0.16666666666666666,0.4444444444444444,0.1388888888888889,False
32,7,8,28,0.3202563076101743,0.07715167498104596,-0.12155231631456417,-0.6793662204867574,0.9819805060619657,0.8306733632743616,False
32,8,7,21,0.45056355688958294,0.15018785229652765,-0.15018785229652765,0.5238095238095238,0.04761904761904762,-0.2380952380952381,False
32,9,6,15,0.4472135954999579,0.4472135954999579,0.0,0.9999999999999999,-0.2,-0.6,False
32,10,5,10,0.22360679774997894,0.22360679774997894,0.0,0.7999999999999999,-0.39999999999999997,-0.6,False
32,11,5,10,0.7499999999999999,0.22360679774997894,-0.2631966011250105,0.9428090415820632,-0.10540925533894596,-0.5241091484605046,False
33,1,13,78,0.6216783881275271,0.5360507693777029,-0.04281380937491208,0.7786813396345293,0.3636670334262917,-0.20750715310411882,False
33,2,13,78,0.6015309886719727,0.5698489129864979,-0.015841037842737438,0.6947125179709105,0.44752340751875785,-0.12359455522607632,False
33,3,11,55,0.6355417746376502,0.36698792170878686,-0.13427692646443165,0.4259989772815657,0.5636363636363636,0.06881869317739894,False
33,4,9,36,0.4732863826479693,0.5352643613280604,0.03098898934004557,0.10141851056742199,0.816982446237566,0.357781967835072,False
33,5,8,28,0.4815434123430768,0.6182840223353117,0.06837030499611743,0.3546496828075953,0.7142857142857142,0.17981801573905945,False
33,6,7,21,0.368932393686311,0.39036002917941326,0.01071381774655114,0.10814761408717502,0.5506887917539347,0.22127058883337986,False
33,7,6,15,0.6,0.6,0.0,0.6,0.6,0.0,False
33,8,5,10,0.5892556509887895,0.44721359549995787,-0.07102102774441582,0.5555555555555556,0.31622776601683794,-0.11966389476935882,False
33,9,5,10,0.4082482904638631,0.25819888974716115,-0.07502470035835096,0.3333333333333333,0.10540925533894596,-0.11396203899719368,False
34,1,14,91,0.431765183592825,0.40229114064090676,-0.014737021475959122,0.8202301721364507,0.011238793135299597,-0.4044956895005755,False
34,2,14,91,0.6397160282004795,0.20114557032045338,-0.21928522894001304,0.7252266687565151,0.06945821656819366,-0.32788422609416074,False
34,3,12,66,0.6000833506984642,0.39400626128204935,-0.10303854470820742,0.27451509933939783,0.6565076777938937,0.19099628922724796,False
34,4,11,55,0.38030436528708195,0.22438727760202973,-0.07795854384252611,-0.1212678125181665,0.6230853024407228,0.37217655747944467,False
34,5,10,45,0.4147575310031265,0.3299831645537222,-0.04238718322470217,0.6353380872022659,0.06819943394704735,-0.2835693266276093,False
34,6,10,45,0.5432512781572743,0.39577716760276094,-0.07373705527725666,0.8581163303210331,0.04494665749754947,-0.4065848364117418,False
34,7,9,36,0.3188740696088466,0.45732956038002354,0.06922774538558846,0.5296408977028497,0.26111648393354675,-0.13426220688465149,False
34,8,8,28,0.3079201435678004,0.49135381491199537,0.09171683567209749,0.32732683535398854,0.42857142857142855,0.05062229660872,False
34,9,7,21,0.8229511997978236,0.6190476190476191,-0.10195179037510227,0.6172133998483678,0.8095238095238096,0.09615520483772094,False
34,10,6,15,0.44474958999666075,0.5520524474738834,0.05365142873861131,-0.07412493166611013,0.9660917830792959,0.520108357372703,False
34,11,5,10,0.4444444444444444,0.31622776601683794,-0.06410833921380324,0.3333333333333333,0.31622776601683794,-0.008552783658247687,False
